URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/base-ext-contactpoint-availabletime","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.208",FHIRDeviceTypes,FHIR Device Types,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/pdex-device","SCT"
http://hl7.org/fhir/ValueSet/device-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.209",FHIRDeviceStatus,FHIRDeviceStatus,"The availability status of the device.","StructureDefinition/pdex-device","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationdispense-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1314",MedicationDispense Category Codes,Medication dispense  category  codes,"MedicationDispense Category Codes","StructureDefinition/pdex-medicationdispense","THO"
http://hl7.org/fhir/ValueSet/medicationdispense-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1312",MedicationDispense Status Codes,Medication dispense  status  codes,"MedicationDispense Status Codes","StructureDefinition/pdex-medicationdispense","THO"
http://hl7.org/fhir/ValueSet/process-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.552",ProcessPriorityCodes,Process Priority Codes,"This value set includes the financial processing priority codes.","StructureDefinition/pdex-priorauthorization","THO"
http://hl7.org/fhir/us/core/ValueSet/us-core-provenance-participant-type,3.1.1,active,,USCoreProvenancePaticipantTypeCodes,US Core Provenance Participant Type Codes,"The type of participation a provenance agent played for a given target.","StructureDefinition/pdex-provenance","hl7.fhir.us.core,THO"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/BundleTypeVS,2.0.0,draft,,BundleTypeVS,mTLS Bundle Type Value Set,"Categories of bundle.","StructureDefinition/mtls-bundle","hl7.fhir.r4.core"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/EndpointAccessControlMechanismVS,2.0.0,draft,,EndpointAccessControlMechanismVS,Endpoint Access Control Mechanism Value Set,"Codes for documenting access control mechanism","StructureDefinition/base-ext-endpointAccessControlMechanism","Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/EndpointConnectionTypeVS,2.0.0,draft,,EndpointConnectionTypeVS,Endpoint Connection Types Value Set,"Endpoint Connection Types","StructureDefinition/mtls-endpoint","Internal,THO"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/EndpointConnectionTypeVersionVS,2.0.0,draft,,EndpointConnectionTypeVersionVS,Endpoint Connection Type Version Value Set,"Endpoint Connection Type Version","StructureDefinition/base-ext-endpoint-connection-type-version","Internal,hl7.fhir.r4.core"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/EndpointFhirMimeTypeVS,2.0.0,draft,,EndpointFhirMimeTypeVS,Endpoint FHIR Mimetype Value Set,"Endpoint FHIR mimetype","StructureDefinition/mtls-endpoint","Other"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/EndpointPayloadTypeVS,2.0.0,draft,,EndpointPayloadTypeVS,Endpoint Payload Type Value Set,"Endpoint Payload Types are constrained to NA (Not Applicable) as part of this IG","StructureDefinition/mtls-endpoint","Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/FDANationalDrugCode,2.0.0,draft,,FDANationalDrugCode,FDA National Drug Code (NDC),"The Drug Listing Act of 1972 requires registered drug establishments to provide the Food and Drug Administration (FDA) with a current list of all drugs manufactured, prepared, propagated, compounded, or processed by it for commercial distribution.  (See Section 510 of the Federal Food, Drug, and Cosmetic Act (Act) (21 U.S.C. § 360)). Drug products are identified and reported using a unique, three-segment number, called the National Drug Code (NDC), which serves as a universal product identifier for drugs. FDA publishes the listed NDC numbers and the information submitted as part of the listing information in the NDC Directory which is updated daily.  The information submitted as part of the listing process, the NDC number, and the NDC Directory are used in the implementation and enforcement of the Act.  Users should note:  Starting June 1, 2011, only drugs for which electronic listings (SPL) have been submitted to the FDA are included in the NDC Directory. Drugs for which listing information was last submitted to FDA on paper forms, prior to June 2009, are included on a separate file and will not be updated after June 2012.  Information regarding the FDA published NDC Directory can be found [here](https://www.fda.gov/drugs/drug-approvals-and-databases/national-drug-code-directory)  Users should note a few important items  *   The NDC Directory is updated daily. *   The new NDC Directory contains ONLY information on final marketed drugs submitted to the FDA in SPL electronic listing files by labelers. *   The NDC Directory does not contain all listed drugs. The new version includes the final marketed drugs which listing information were submitted electronically. It does not include animal drugs, blood products, or human drugs that are not in final marketed form, such as Active Pharmaceutical Ingredients(APIs), drugs for further processing, drugs manufactured exclusively for a private label distributor, or drugs that are marketed solely as part of a kit or combination product or inner layer of a multi-level packaged product not marketed individually. For more information about how certain kits or multi-level packaged drugs are addressed in the new NDC Directory, see the NDC Directory Package File definitions document. For the FDA Online Label Repository page and additional resources go to: [FDA Online Label Repository](https://labels.fda.gov/)","StructureDefinition/pdex-medicationdispense","hl7.terminology.r4"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/IdentifierStatusVS,2.0.0,draft,,IdentifierStatusVS,Identifier Status Value Set,"Codes for Identifier Status","StructureDefinition/base-ext-identifier-status","Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/MtlsObjectType,2.0.0,draft,,MtlsObjectType,mTLS Signed Object Types,"The Object type","StructureDefinition/pdex-mtls-signedobject-extension","Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/NdhAssociatedServersTypeVS,2.0.0,draft,,NdhAssociatedServersTypeVS,Associated Servers Type Value Set,"Associated Servers Type","StructureDefinition/base-ext-associatedServers","Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/NdhFhirEndpointUseCaseVS,2.0.0,draft,,NdhFhirEndpointUseCaseVS,NDH FHIR Endpoint Usecase Value Set,"Codes for documenting business use case by a general grouping by business area.","StructureDefinition/base-ext-endpoint-usecase","Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/NdhSecureExchangeArtifactsVS,2.0.0,draft,,NdhSecureExchangeArtifactsVS,Secure Exchange Artifacts Value Set,"Secure Exchange Artifacts","StructureDefinition/base-ext-secureExchangeArtifacts","Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/NdhVerificationStatusVS,2.0.0,draft,,NdhVerificationStatusVS,NDH Verification Status Value Set,"Codes for verification status","StructureDefinition/base-ext-verification-status","Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/OrgTypeVS,2.0.0,draft,,OrgTypeVS,Organization Type VS,"Categories of organizations based on criteria in provider directories.",,"Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/PDexAdjudication,2.0.0,draft,,PDexAdjudication,PDex Adjudication,"Describes the various amount fields used when payers receive and adjudicate a claim.  It includes the values defined in http://terminology.hl7.org/CodeSystem/adjudication, as well as those defined in the PDex Adjudication CodeSystem.","ValueSet/PDexAdjudicationCategoryDiscriminator,StructureDefinition/pdex-priorauthorization","Internal,THO"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/PDexAdjudicationCategoryDiscriminator,2.0.0,draft,,PDexAdjudicationCategoryDiscriminator,PDex Adjudication Category Discriminator,"Used as the discriminator for adjudication.category and item.adjudication.category for the PDex Prior Authorization.","StructureDefinition/pdex-priorauthorization","Internal"
http://hl7.org/fhir/us/davinci-pdex/ValueSet/PDexPAInstitutionalProcedureCodes,2.0.0,draft,,PDexPAInstitutionalProcedureCodes,Procedure Codes - AMA CPT - CMS HCPCS - CMS HIPPS,"The Value Set is a combination of three Code Systems: CPT (HCPCS I), HCPCS II procedure codes, and HIPPS rate codes. They are submitted by providers to payers to convey the specific procedure performed. Procedure Codes leverage US Core Procedure Codes composition.  The target set for this value set are the procedure codes from the CPT and HCPCS files and the rate codes from the HIPPS files.  The Current Procedural Terminology (CPT) code set, created and maintained by the American Medical Association, is the language of medicine today and the code to its future. This system of terminology is the most widely accepted medical nomenclature used to report medical procedures and services under public and private health insurance programs. CPT coding is also used for administrative management purposes such as claims processing and developing guidelines for medical care review. Each year, via a rigorous, evidence-based and transparent process, the independent CPT Editorial Panel revises, creates or deletes hundreds of codes in order to reflect current medical practice.  Designated by the U.S. Department of Health and Human Services under the Health Insurance Portability and Accountability Act (HIPAA) as a national coding set for physician and other health care professional services and procedures, CPT’s evidence-based codes accurately encompass the full range of health care services.  All CPT codes are five-digits and can be either numeric or alphanumeric, depending on the category. CPT code descriptors are clinically focused and utilize common standards so that a diverse set of users can have common understanding across the clinical health care paradigm.  There are various types of CPT codes:  **Category I:** These codes have descriptors that correspond to a procedure or service. Codes range from 00100–99499 and are generally ordered into sub-categories based on procedure/service type and anatomy.  **Category II:** These alphanumeric tracking codes are supplemental codes used for performance measurement. Using them is optional and not required for correct coding.  **Category III:** These are temporary alphanumeric codes for new and developing technology, procedures and services. They were created for data collection, assessment and in some instances, payment of new services and procedures that currently don’t meet the criteria for a Category I code.  **Proprietary Laboratory Analyses (PLA) codes:** Recently added to the CPT code set, these codes describe proprietary clinical laboratory analyses and can be either provided by a single (solesource) laboratory or licensed or marketed to multiple providing laboratories that are cleared or approved by the Food and Drug Administration (FDA)). This category includes but is not limited to Advanced Diagnostic Laboratory Tests (ADLTs) and Clinical Diagnostic Laboratory Tests (CDLTs), as defined under the Protecting Access to Medicare Act of 2014 (PAMA).  To obtain CPT, please see the license request form [here](http://info.commerce.ama-assn.org/ama-data-file-request-2020)  The Level II HCPCS codes, which are established by CMS's Alpha-Numeric Editorial Panel, primarily represent items and supplies and non-physician services not covered by the American Medical Association's Current Procedural Terminology-4 (CPT-4) codes; Medicare, Medicaid, and private health insurers use HCPCS procedure and modifier codes for claims processing.  Level II alphanumeric procedure and modifier codes comprise the A to V range.  General information can be found here: [https://www.cms.gov/Medicare/Coding/MedHCPCSGenInfo](https://www.cms.gov/Medicare/Coding/MedHCPCSGenInfo)  Releases can be found here: [https://www.cms.gov/Medicare/Coding/HCPCSReleaseCodeSets](https://www.cms.gov/Medicare/Coding/HCPCSReleaseCodeSets)  These files contain the Level II alphanumeric HCPCS procedure and modifier codes, their long and short descriptions, and applicable Medicare administrative, coverage and pricing data.  The Health Insurance Prospective Payment System (HIPPS) rate codes represent specific sets of patient characteristics (or case-mix groups) health insurers use to make payment determinations under several prospective payment systems. Case-mix groups are developed based on research into utilization patterns among various provider types. For the payment systems that use HIPPS codes, clinical assessment data is the basic input. A standard patient assessment instrument is interpreted by case-mix grouping software algorithms, which assign the case mix group. For payment purposes, at least one HIPPS code is defined to represent each case-mix group. These HIPPS codes are reported on claims to insurers. Institutional providers use HIPPS codes on claims in association with special revenue codes. One revenue code is defined for each prospective payment system that requires HIPPS codes. HIPPS codes are placed in data element SV202 on the electronic 837 institutional claims transaction, using an HP qualifier, or in Form Locator (FL) 44 (\""HCPCS/rate\"") on a paper UB-04 claims form. The associated revenue code is placed in data element SV201 or in FL 42. In certain circumstances, multiple HIPPS codes may appear on separate lines of a single claim.  HIPPS codes are alpha-numeric codes of five digits. Each code contains intelligence, with certain positions of the code indicating the case mix group itself, and other positions providing additional information. The additional information varies among HIPPS codes pertaining to different payment systems, but often provides information about the clinical assessment used to arrive at the code. Which positions of the code carry the case mix group information may also vary by payment systems.",,"THO,hl7.terminology.r4"
